accBasedController [2021-03-27-22-07-02]
time[s]  vel_hum[rad/s]  vel_exo[rad/s]  acc_hum[rad/ss]  acc_exo[rad/ss]  theta_c[rad]  theta_l[rad]
22.208269  2.500  2.744  -3.941  -4.528  -0.483  -0.433
22.211269  2.493  2.736  -0.872  -1.002  -0.472  -0.423
22.214270  2.493  2.736  -0.872  -1.002  -0.472  -0.423
22.217270  2.508  2.703  1.860  -4.125  -0.461  -0.411
22.220270  2.508  2.703  1.860  -4.125  -0.461  -0.411
22.223272  2.508  2.703  1.860  -4.125  -0.451  -0.402
22.226273  2.546  2.642  4.855  -7.577  -0.442  -0.393
22.229273  2.546  2.642  4.855  -7.577  -0.442  -0.393
22.232271  2.583  2.576  4.539  -8.363  -0.432  -0.383
22.235271  2.583  2.576  4.539  -8.363  -0.432  -0.383
22.238272  2.585  2.519  0.343  -7.114  -0.421  -0.374
22.241272  2.585  2.519  0.343  -7.114  -0.421  -0.374
22.244272  2.585  2.519  0.343  -7.114  -0.410  -0.365
22.247272  2.533  2.464  -6.617  -6.797  -0.410  -0.365
22.250273  2.533  2.464  -6.617  -6.797  -0.399  -0.356
22.253271  2.521  2.452  -1.464  -1.504  -0.399  -0.356
22.256271  2.521  2.452  -1.464  -1.504  -0.388  -0.347
22.259272  2.352  2.363  -21.085  -11.193  -0.377  -0.334
22.262272  2.352  2.363  -21.085  -11.193  -0.377  -0.334
22.265272  2.352  2.363  -21.085  -11.193  -0.366  -0.325
22.268272  2.315  2.343  -4.666  -2.477  -0.366  -0.325
22.271273  2.315  2.343  -4.666  -2.477  -0.358  -0.316
22.274275  2.263  2.308  -6.522  -4.383  -0.358  -0.316
22.277273  2.263  2.308  -6.522  -4.383  -0.351  -0.307
22.280273  2.228  2.275  -4.318  -4.052  -0.351  -0.307
22.283274  2.228  2.275  -4.318  -4.052  -0.345  -0.301
22.286274  2.228  2.275  -4.318  -4.052  -0.345  -0.301
22.289274  2.195  2.249  -4.144  -3.315  -0.339  -0.291
22.292276  2.195  2.249  -4.144  -3.315  -0.334  -0.285
22.295277  2.156  2.227  -4.888  -2.686  -0.334  -0.285
22.298277  2.156  2.227  -4.888  -2.686  -0.329  -0.279
22.301275  2.147  2.223  -1.082  -0.594  -0.329  -0.279
22.304276  2.147  2.223  -1.082  -0.594  -0.325  -0.276
22.307276  2.147  2.223  -1.082  -0.594  -0.325  -0.276
22.310276  2.041  2.094  -13.216  -16.054  -0.321  -0.273
22.313276  2.041  2.094  -13.216  -16.054  -0.321  -0.273
22.316277  2.018  2.066  -2.925  -3.553  -0.318  -0.270
22.319277  2.018  2.066  -2.925  -3.553  -0.318  -0.270
22.322275  1.932  1.964  -10.802  -12.779  -0.316  -0.267
22.325275  1.932  1.964  -10.802  -12.779  -0.314  -0.267
22.328276  1.932  1.964  -10.802  -12.779  -0.314  -0.267
22.332275  1.823  1.818  -13.640  -18.170  -0.312  -0.267
22.335276  1.823  1.818  -13.640  -18.170  -0.312  -0.267
22.338276  1.798  1.786  -3.019  -4.021  -0.312  -0.267
22.341276  1.798  1.786  -3.019  -4.021  -0.312  -0.267
22.345278  1.793  1.779  -0.668  -0.890  -0.311  -0.267
22.352278  1.793  1.779  -0.668  -0.890  -0.311  -0.267
22.355278  1.793  1.779  -0.668  -0.890  -0.311  -0.267
22.359278  1.792  1.777  -0.148  -0.197  -0.311  -0.267
22.362280  1.792  1.777  -0.148  -0.197  -0.311  -0.267
22.365280  1.792  1.777  -0.033  -0.044  -0.311  -0.267
22.368280  1.792  1.777  -0.033  -0.044  -0.311  -0.267
22.371281  1.792  1.777  -0.007  -0.010  -0.311  -0.267
22.374281  1.792  1.777  -0.007  -0.010  -0.311  -0.267
22.377279  1.792  1.777  -0.007  -0.010  -0.311  -0.267
22.380280  1.704  1.632  -10.994  -18.083  -0.311  -0.267
22.383280  1.704  1.632  -10.994  -18.083  -0.311  -0.267
22.386280  1.482  1.336  -27.722  -37.062  -0.311  -0.267
22.389280  1.482  1.336  -27.722  -37.062  -0.311  -0.267
22.392281  1.333  1.152  -18.626  -22.933  -0.311  -0.267
22.395281  1.333  1.152  -18.626  -22.933  -0.311  -0.267
22.398279  1.333  1.152  -18.626  -22.933  -0.312  -0.267
22.401279  1.163  0.928  -21.163  -28.007  -0.312  -0.267
22.404280  1.163  0.928  -21.163  -28.007  -0.313  -0.267
22.407280  1.056  0.805  -13.422  -15.386  -0.313  -0.267
22.410280  1.056  0.805  -13.422  -15.386  -0.314  -0.267
22.413282  0.935  0.704  -15.122  -12.605  -0.315  -0.270
22.416283  0.935  0.704  -15.122  -12.605  -0.315  -0.270
22.419283  0.935  0.704  -15.122  -12.605  -0.316  -0.270
22.423283  0.699  0.530  -29.477  -21.771  -0.316  -0.270
22.426283  0.699  0.530  -29.477  -21.771  -0.318  -0.273
22.429281  0.553  0.410  -18.282  -15.035  -0.318  -0.273
22.432283  0.553  0.410  -18.282  -15.035  -0.320  -0.276
22.435284  0.301  0.192  -31.497  -27.224  -0.324  -0.279
22.438284  0.301  0.192  -31.497  -27.224  -0.324  -0.279
22.441284  0.301  0.192  -31.497  -27.224  -0.328  -0.282
22.444284  0.245  0.144  -6.970  -6.025  -0.328  -0.282
22.447285  0.245  0.144  -6.970  -6.025  -0.335  -0.285
22.450283  0.119  0.026  -15.823  -14.762  -0.335  -0.285
22.453283  0.119  0.026  -15.823  -14.762  -0.342  -0.291
22.456284  -0.028  -0.104  -18.382  -16.190  -0.342  -0.291
22.459284  -0.028  -0.104  -18.382  -16.190  -0.349  -0.298
22.463284  -0.028  -0.104  -18.382  -16.190  -0.357  -0.307
22.469284  -0.181  -0.236  -19.069  -16.500  -0.366  -0.313
22.472284  -0.181  -0.236  -19.069  -16.500  -0.366  -0.313
22.478285  -0.325  -0.381  -18.057  -18.211  -0.375  -0.322
22.482285  -0.325  -0.381  -18.057  -18.211  -0.385  -0.331
22.486286  -0.466  -0.548  -17.536  -20.838  -0.396  -0.344
22.491285  -0.466  -0.548  -17.536  -20.838  -0.407  -0.353
22.494286  -0.466  -0.548  -17.536  -20.838  -0.407  -0.353
22.497286  -0.714  -0.879  -31.057  -41.326  -0.418  -0.365
22.500286  -0.714  -0.879  -31.057  -41.326  -0.418  -0.365
22.503288  -0.880  -1.087  -20.768  -26.009  -0.429  -0.374
22.507288  -0.880  -1.087  -20.768  -26.009  -0.440  -0.387
22.511288  -1.041  -1.254  -20.149  -20.915  -0.440  -0.387
22.514288  -1.041  -1.254  -20.149  -20.915  -0.451  -0.399
22.517288  -1.041  -1.254  -20.149  -20.915  -0.451  -0.399
22.520288  -1.153  -1.398  -13.911  -17.963  -0.463  -0.408
22.523289  -1.153  -1.398  -13.911  -17.963  -0.474  -0.417
22.526287  -1.270  -1.510  -14.635  -14.012  -0.474  -0.417
22.529287  -1.270  -1.510  -14.635  -14.012  -0.486  -0.430
22.532288  -1.296  -1.535  -3.239  -3.101  -0.486  -0.430
22.535288  -1.296  -1.535  -3.239  -3.101  -0.497  -0.439
22.538288  -1.296  -1.535  -3.239  -3.101  -0.497  -0.439
22.541288  -1.402  -1.598  -13.349  -7.847  -0.509  -0.448
22.544289  -1.402  -1.598  -13.349  -7.847  -0.509  -0.448
22.547289  -1.515  -1.683  -14.010  -10.678  -0.520  -0.460
22.550287  -1.515  -1.683  -14.010  -10.678  -0.520  -0.460
22.553289  -1.621  -1.757  -13.362  -9.216  -0.531  -0.469
22.556290  -1.621  -1.757  -13.362  -9.216  -0.543  -0.479
22.559290  -1.621  -1.757  -13.362  -9.216  -0.543  -0.479
22.562290  -1.645  -1.773  -2.957  -2.039  -0.554  -0.491
22.565290  -1.645  -1.773  -2.957  -2.039  -0.554  -0.491
22.568291  -1.812  -1.904  -20.896  -16.424  -0.566  -0.500
22.571293  -1.812  -1.904  -20.896  -16.424  -0.566  -0.500
22.574291  -1.849  -1.933  -4.624  -3.635  -0.577  -0.512
22.577291  -1.849  -1.933  -4.624  -3.635  -0.577  -0.512
22.580292  -1.849  -1.933  -4.624  -3.635  -0.588  -0.522
22.583292  -1.929  -2.009  -10.014  -9.496  -0.588  -0.522
22.586292  -1.929  -2.009  -10.014  -9.496  -0.600  -0.534
22.589293  -1.947  -2.026  -2.216  -2.101  -0.612  -0.546
22.594292  -1.947  -2.026  -2.216  -2.101  -0.612  -0.546
22.597292  -1.951  -2.030  -0.490  -0.465  -0.623  -0.558
22.600292  -1.951  -2.030  -0.490  -0.465  -0.635  -0.568
22.604292  -1.951  -2.030  -0.490  -0.465  -0.635  -0.568
22.607292  -1.952  -2.031  -0.109  -0.103  -0.646  -0.580
22.610292  -1.952  -2.031  -0.109  -0.103  -0.646  -0.580
22.613293  -1.952  -2.031  -0.024  -0.023  -0.657  -0.592
22.616293  -1.952  -2.031  -0.024  -0.023  -0.657  -0.592
22.619291  -2.012  -2.101  -7.462  -8.806  -0.668  -0.604
22.622292  -2.012  -2.101  -7.462  -8.806  -0.679  -0.614
22.625294  -2.012  -2.101  -7.462  -8.806  -0.679  -0.614
22.628294  -2.088  -2.188  -9.490  -10.822  -0.690  -0.626
22.631294  -2.088  -2.188  -9.490  -10.822  -0.690  -0.626
22.634295  -2.219  -2.340  -16.417  -18.986  -0.702  -0.635
22.637295  -2.219  -2.340  -16.417  -18.986  -0.702  -0.635
22.640293  -2.288  -2.434  -8.595  -11.784  -0.713  -0.647
22.643295  -2.288  -2.434  -8.595  -11.784  -0.713  -0.647
22.646296  -2.288  -2.434  -8.595  -11.784  -0.725  -0.657
22.649296  -2.439  -2.562  -18.855  -15.949  -0.725  -0.657
22.652296  -2.439  -2.562  -18.855  -15.949  -0.737  -0.669
22.655296  -2.524  -2.630  -10.688  -8.509  -0.750  -0.678
22.658297  -2.524  -2.630  -10.688  -8.509  -0.750  -0.678
22.661297  -2.589  -2.657  -8.165  -3.448  -0.762  -0.690
22.664295  -2.589  -2.657  -8.165  -3.448  -0.762  -0.690
22.667295  -2.589  -2.657  -8.165  -3.448  -0.774  -0.703
22.670296  -2.685  -2.697  -11.982  -5.004  -0.774  -0.703
22.673296  -2.685  -2.697  -11.982  -5.004  -0.787  -0.715
22.676296  -2.707  -2.706  -2.652  -1.107  -0.787  -0.715
22.679296  -2.707  -2.706  -2.652  -1.107  -0.799  -0.727
22.697298  -2.781  -2.804  -9.362  -12.231  -0.843  -0.770
22.701298  -2.781  -2.804  -9.362  -12.231  -0.843  -0.770
22.704298  -2.781  -2.804  -9.362  -12.231  -0.857  -0.785
22.707298  -2.925  -2.929  -17.938  -15.613  -0.857  -0.785
22.710299  -2.925  -2.929  -17.938  -15.613  -0.869  -0.801
22.713301  -3.013  -3.003  -10.945  -9.288  -0.882  -0.813
22.716299  -3.013  -3.003  -10.945  -9.288  -0.882  -0.813
22.719299  -3.051  -3.066  -4.768  -7.874  -0.895  -0.828
22.722300  -3.051  -3.066  -4.768  -7.874  -0.895  -0.828
22.725300  -3.051  -3.066  -4.768  -7.874  -0.907  -0.844
22.728300  -3.059  -3.080  -1.055  -1.743  -0.907  -0.844
22.731300  -3.059  -3.080  -1.055  -1.743  -0.920  -0.859
22.734301  -3.063  -3.165  -0.475  -10.596  -0.920  -0.859
22.737301  -3.063  -3.165  -0.475  -10.596  -0.933  -0.874
22.740299  -3.064  -3.184  -0.105  -2.345  -0.933  -0.874
22.743299  -3.064  -3.184  -0.105  -2.345  -0.945  -0.890
22.746300  -3.064  -3.184  -0.105  -2.345  -0.958  -0.902
22.749300  -3.102  -3.226  -4.779  -5.287  -0.958  -0.902
22.752300  -3.102  -3.226  -4.779  -5.287  -0.970  -0.917
22.755301  -3.146  -3.270  -5.489  -5.520  -0.970  -0.917
22.758301  -3.146  -3.270  -5.489  -5.520  -0.982  -0.930
22.761299  -3.162  -3.285  -2.067  -1.788  -0.982  -0.930
22.764301  -3.162  -3.285  -2.067  -1.788  -0.994  -0.942
22.767302  -3.162  -3.285  -2.067  -1.788  -0.994  -0.942
22.770302  -3.138  -3.267  3.107  2.239  -1.006  -0.954
22.773302  -3.138  -3.267  3.107  2.239  -1.006  -0.954
22.776302  -3.086  -3.248  6.491  2.339  -1.018  -0.963
22.779303  -3.086  -3.248  6.491  2.339  -1.030  -0.976
22.782305  -3.074  -3.244  1.436  0.518  -1.030  -0.976
22.785303  -3.074  -3.244  1.436  0.518  -1.041  -0.988
22.788303  -3.074  -3.244  1.436  0.518  -1.041  -0.988
22.791304  -3.031  -3.218  5.427  3.202  -1.052  -0.997
22.794304  -3.031  -3.218  5.427  3.202  -1.052  -0.997
22.797304  -2.984  -3.148  5.798  8.768  -1.063  -1.006
22.800304  -2.984  -3.148  5.798  8.768  -1.063  -1.006
22.803305  -2.917  -3.030  8.475  14.702  -1.073  -1.019
22.806305  -2.917  -3.030  8.475  14.702  -1.073  -1.019
22.809303  -2.917  -3.030  8.475  14.702  -1.082  -1.028
22.812304  -2.832  -2.924  10.599  13.265  -1.091  -1.037
22.815304  -2.832  -2.924  10.599  13.265  -1.091  -1.037
22.818304  -2.813  -2.901  2.346  2.936  -1.100  -1.046
22.821304  -2.813  -2.901  2.346  2.936  -1.100  -1.046
22.824305  -2.746  -2.827  8.395  9.265  -1.108  -1.055
22.827305  -2.746  -2.827  8.395  9.265  -1.108  -1.055
22.830303  -2.746  -2.827  8.395  9.265  -1.115  -1.065
22.833305  -2.682  -2.737  7.921  11.270  -1.115  -1.065
22.836306  -2.682  -2.737  7.921  11.270  -1.123  -1.071
22.839306  -2.609  -2.654  9.137  10.359  -1.123  -1.071
22.842306  -2.609  -2.654  9.137  10.359  -1.129  -1.080
22.845306  -2.593  -2.635  2.022  2.293  -1.135  -1.086
22.848307  -2.593  -2.635  2.022  2.293  -1.135  -1.086
22.851309  -2.593  -2.635  2.022  2.293  -1.140  -1.092
22.854307  -2.590  -2.631  0.448  0.507  -1.140  -1.092
22.857307  -2.590  -2.631  0.448  0.507  -1.145  -1.098
22.860308  -2.589  -2.630  0.099  0.112  -1.145  -1.098
22.863308  -2.589  -2.630  0.099  0.112  -1.149  -1.104
22.866308  -2.589  -2.630  0.022  0.025  -1.149  -1.104
22.869308  -2.589  -2.630  0.022  0.025  -1.154  -1.111
22.872309  -2.589  -2.630  0.022  0.025  -1.154  -1.111
22.875307  -2.589  -2.630  0.005  0.006  -1.158  -1.114
22.878307  -2.589  -2.630  0.005  0.006  -1.162  -1.120
22.881308  -2.499  -2.556  11.186  9.209  -1.162  -1.120
22.884308  -2.499  -2.556  11.186  9.209  -1.166  -1.123
22.887308  -2.397  -2.464  12.744  11.551  -1.166  -1.123
22.890308  -2.397  -2.464  12.744  11.551  -1.169  -1.126
22.893309  -2.397  -2.464  12.744  11.551  -1.169  -1.126
22.896309  -2.297  -2.358  12.477  13.234  -1.172  -1.129
22.899307  -2.297  -2.358  12.477  13.234  -1.172  -1.129
22.902308  -2.099  -2.116  24.749  30.232  -1.173  -1.132
22.905310  -2.099  -2.116  24.749  30.232  -1.173  -1.132
22.908310  -1.961  -1.954  17.282  20.317  -1.174  -1.135
22.911310  -1.961  -1.954  17.282  20.317  -1.174  -1.135
22.914310  -1.961  -1.954  17.282  20.317  -1.174  -1.135
22.917311  -1.705  -1.685  32.040  33.584  -1.173  -1.138
22.920313  -1.705  -1.685  32.040  33.584  -1.173  -1.138
22.923311  -1.554  -1.526  18.859  19.896  -1.172  -1.138
22.926311  -1.554  -1.526  18.859  19.896  -1.172  -1.138
22.929312  -1.449  -1.401  13.093  15.647  -1.171  -1.138
22.932312  -1.449  -1.401  13.093  15.647  -1.171  -1.138
22.935312  -1.449  -1.401  13.093  15.647  -1.169  -1.138
22.938313  -1.240  -1.194  26.127  25.816  -1.169  -1.138
22.941313  -1.240  -1.194  26.127  25.816  -1.168  -1.138
22.944311  -1.194  -1.149  5.782  5.713  -1.167  -1.138
22.947311  -1.194  -1.149  5.782  5.713  -1.167  -1.138
22.950312  -0.972  -0.942  27.749  25.867  -1.167  -1.138
22.953312  -0.972  -0.942  27.749  25.867  -1.167  -1.138
22.956312  -0.972  -0.942  27.749  25.867  -1.167  -1.138
22.959312  -0.923  -0.896  6.141  5.725  -1.167  -1.138
22.962313  -0.923  -0.896  6.141  5.725  -1.166  -1.138
22.965311  -0.837  -0.780  10.715  14.456  -1.166  -1.138
22.968311  -0.837  -0.780  10.715  14.456  -1.166  -1.135
22.971312  -0.751  -0.654  10.726  15.817  -1.166  -1.135
22.974314  -0.751  -0.654  10.726  15.817  -1.166  -1.135
22.977314  -0.751  -0.654  10.726  15.817  -1.166  -1.135
22.980314  -0.656  -0.540  11.921  14.192  -1.166  -1.135
22.983315  -0.656  -0.540  11.921  14.192  -1.166  -1.135
22.986315  -0.635  -0.515  2.638  3.141  -1.166  -1.135
22.989313  -0.635  -0.515  2.638  3.141  -1.166  -1.135
22.992315  -0.440  -0.372  24.300  17.925  -1.166  -1.135
22.995316  -0.440  -0.372  24.300  17.925  -1.166  -1.135
22.998316  -0.440  -0.372  24.300  17.925  -1.166  -1.135
23.001316  -0.397  -0.340  5.378  3.967  -1.166  -1.135
23.004316  -0.397  -0.340  5.378  3.967  -1.166  -1.135
23.009315  -0.318  -0.275  9.896  8.120  -1.166  -1.135
23.013315  -0.318  -0.275  9.896  8.120  -1.166  -1.135
23.016315  -0.237  -0.209  10.187  8.252  -1.166  -1.135
23.019316  -0.237  -0.209  10.187  8.252  -1.166  -1.135
23.022316  -0.237  -0.209  10.187  8.252  -1.166  -1.132
23.025316  -0.156  -0.148  10.116  7.649  -1.166  -1.132
23.028316  -0.156  -0.148  10.116  7.649  -1.166  -1.132
23.031317  -0.102  -0.084  6.707  7.919  -1.166  -1.132
23.034315  -0.102  -0.084  6.707  7.919  -1.166  -1.132
23.038317  -0.075  -0.007  3.345  9.703  -1.166  -1.129
23.041315  -0.075  -0.007  3.345  9.703  -1.166  -1.129
23.044317  -0.075  -0.007  3.345  9.703  -1.166  -1.129
23.047318  -0.030  0.079  5.713  10.734  -1.166  -1.129
23.050318  -0.030  0.079  5.713  10.734  -1.166  -1.129
23.053318  0.027  0.147  7.129  8.481  -1.166  -1.129
23.057318  0.027  0.147  7.129  8.481  -1.166  -1.126
23.060320  0.203  0.189  22.009  5.181  -1.166  -1.126
23.063320  0.203  0.189  22.009  5.181  -1.166  -1.126
23.066320  0.203  0.189  22.009  5.181  -1.166  -1.126
23.069321  0.242  0.198  4.871  1.147  -1.166  -1.126
23.073320  0.242  0.198  4.871  1.147  -1.165  -1.123
23.078320  0.344  0.271  12.694  9.130  -1.165  -1.123
23.081320  0.344  0.271  12.694  9.130  -1.165  -1.123
23.084320  0.366  0.287  2.809  2.021  -1.165  -1.123
23.088320  0.366  0.287  2.809  2.021  -1.165  -1.120
23.091320  0.366  0.287  2.809  2.021  -1.165  -1.120
23.094320  0.357  0.322  -1.141  4.390  -1.165  -1.120
23.097321  0.357  0.322  -1.141  4.390  -1.165  -1.120
23.100321  0.355  0.330  -0.253  0.971  -1.165  -1.117
23.103319  0.355  0.330  -0.253  0.971  -1.165  -1.117
23.112320  0.355  0.331  -0.056  0.215  -1.165  -1.114
23.115322  0.355  0.331  -0.056  0.215  -1.165  -1.111
23.119322  0.355  0.331  -0.056  0.215  -1.165  -1.111
23.122322  0.355  0.332  -0.012  0.048  -1.165  -1.108
23.126322  0.355  0.332  -0.012  0.048  -1.165  -1.108
23.129322  0.355  0.332  -0.003  0.011  -1.165  -1.108
23.132324  0.355  0.332  -0.003  0.011  -1.165  -1.104
23.135324  0.391  0.360  4.526  3.557  -1.165  -1.104
23.138325  0.391  0.360  4.526  3.557  -1.165  -1.101
23.141323  0.391  0.360  4.526  3.557  -1.165  -1.101
23.144323  0.456  0.396  8.084  4.408  -1.165  -1.101
23.147324  0.456  0.396  8.084  4.408  -1.165  -1.101
23.150324  0.541  0.498  10.689  12.744  -1.165  -1.098
23.153324  0.541  0.498  10.689  12.744  -1.165  -1.098
23.156324  0.625  0.577  10.464  9.899  -1.165  -1.098
23.160324  0.625  0.577  10.464  9.899  -1.164  -1.095
23.163324  0.625  0.577  10.464  9.899  -1.164  -1.095
23.166325  0.767  0.699  17.744  15.224  -1.162  -1.092
23.169325  0.767  0.699  17.744  15.224  -1.162  -1.092
23.172323  0.832  0.771  8.152  9.092  -1.160  -1.092
23.175323  0.832  0.771  8.152  9.092  -1.157  -1.089
23.178324  0.870  0.829  4.780  7.152  -1.157  -1.089
23.181324  0.870  0.829  4.780  7.152  -1.153  -1.086
23.184326  0.870  0.829  4.780  7.152  -1.153  -1.086
23.187326  0.952  0.915  10.211  10.749  -1.149  -1.080
23.190327  0.952  0.915  10.211  10.749  -1.149  -1.080
23.193327  1.018  0.969  8.238  6.848  -1.144  -1.077
23.196325  1.018  0.969  8.238  6.848  -1.144  -1.077
23.199326  1.083  1.019  8.143  6.151  -1.139  -1.071
23.202328  1.083  1.019  8.143  6.151  -1.139  -1.071
23.205328  1.083  1.019  8.143  6.151  -1.133  -1.065
23.208328  1.143  1.073  7.438  6.786  -1.127  -1.058
23.211329  1.143  1.073  7.438  6.786  -1.127  -1.058
23.214329  1.191  1.144  6.025  8.952  -1.120  -1.052
23.217327  1.191  1.144  6.025  8.952  -1.120  -1.052
23.220327  1.234  1.236  5.446  11.477  -1.113  -1.043
23.223328  1.234  1.236  5.446  11.477  -1.113  -1.043
23.226328  1.234  1.236  5.446  11.477  -1.105  -1.037
23.229328  1.288  1.334  6.683  12.204  -1.105  -1.037
23.232328  1.288  1.334  6.683  12.204  -1.097  -1.028
23.235329  1.300  1.356  1.479  2.701  -1.097  -1.028
23.238329  1.300  1.356  1.479  2.701  -1.089  -1.019
23.241327  1.372  1.481  8.999  15.649  -1.080  -1.009
23.244328  1.372  1.481  8.999  15.649  -1.080  -1.009
23.247328  1.372  1.481  8.999  15.649  -1.071  -1.000
23.250328  1.387  1.508  1.992  3.463  -1.071  -1.000
23.253330  1.387  1.508  1.992  3.463  -1.062  -0.991
23.256330  1.444  1.574  7.054  8.172  -1.062  -0.991
23.259331  1.444  1.574  7.054  8.172  -1.052  -0.982
23.262329  1.526  1.643  10.282  8.648  -1.052  -0.982
23.265329  1.526  1.643  10.282  8.648  -1.043  -0.969
23.268330  1.526  1.643  10.282  8.648  -1.043  -0.969
23.271332  1.584  1.696  7.285  6.579  -1.032  -0.960
23.274332  1.584  1.696  7.285  6.579  -1.021  -0.951
23.277332  1.607  1.737  2.794  5.228  -1.021  -0.951
23.280333  1.607  1.737  2.794  5.228  -1.010  -0.942
23.283333  1.612  1.747  0.618  1.157  -1.010  -0.942
23.286331  1.612  1.747  0.618  1.157  -0.998  -0.933
23.289331  1.612  1.747  0.618  1.157  -0.998  -0.933
23.292332  1.643  1.785  3.915  4.799  -0.986  -0.920
23.295332  1.643  1.785  3.915  4.799  -0.986  -0.920
23.298332  1.706  1.840  7.927  6.879  -0.974  -0.911
23.301332  1.706  1.840  7.927  6.879  -0.974  -0.911
23.304333  1.777  1.884  8.863  5.457  -0.962  -0.899
23.307331  1.777  1.884  8.863  5.457  -0.950  -0.890
23.310331  1.777  1.884  8.863  5.457  -0.950  -0.890
23.313332  1.828  1.931  6.286  5.854  -0.938  -0.877
23.316332  1.828  1.931  6.286  5.854  -0.938  -0.877
23.319332  1.872  2.000  5.522  8.726  -0.926  -0.865
23.322334  1.872  2.000  5.522  8.726  -0.926  -0.865
23.325335  1.926  2.093  6.798  11.600  -0.914  -0.853
23.328335  1.926  2.093  6.798  11.600  -0.914  -0.853
23.331333  1.926  2.093  6.798  11.600  -0.901  -0.841
23.334333  1.938  2.114  1.504  2.567  -0.901  -0.841
23.337334  1.938  2.114  1.504  2.567  -0.889  -0.828
23.340336  1.994  2.197  6.938  10.446  -0.876  -0.813
23.343336  1.994  2.197  6.938  10.446  -0.876  -0.813
23.346336  2.006  2.216  1.535  2.312  -0.864  -0.801
23.349337  2.006  2.216  1.535  2.312  -0.864  -0.801
23.353336  2.006  2.216  1.535  2.312  -0.851  -0.788
23.357336  2.009  2.220  0.340  0.512  -0.839  -0.773
23.360336  2.009  2.220  0.340  0.512  -0.839  -0.773
23.363337  2.009  2.221  0.075  0.113  -0.826  -0.761
23.366337  2.009  2.221  0.075  0.113  -0.826  -0.761
23.369335  2.010  2.221  0.017  0.025  -0.813  -0.746
23.372335  2.010  2.221  0.017  0.025  -0.813  -0.746
23.375336  2.010  2.221  0.017  0.025  -0.801  -0.733
23.378336  2.010  2.221  0.004  0.006  -0.801  -0.733
23.381336  2.010  2.221  0.004  0.006  -0.789  -0.718
23.384336  2.132  2.360  15.347  17.352  -0.776  -0.706
23.387337  2.132  2.360  15.347  17.352  -0.776  -0.706
23.390335  2.222  2.441  11.207  10.139  -0.764  -0.690
23.393337  2.222  2.441  11.207  10.139  -0.764  -0.690
23.396338  2.222  2.441  11.207  10.139  -0.752  -0.678
23.399338  2.306  2.505  10.466  7.980  -0.752  -0.678
23.402338  2.306  2.505  10.466  7.980  -0.740  -0.666
23.405338  2.486  2.617  22.579  13.999  -0.740  -0.666
23.408339  2.486  2.617  22.579  13.999  -0.727  -0.650
23.411341  2.596  2.683  13.670  8.278  -0.727  -0.650
23.414339  2.596  2.683  13.670  8.278  -0.715  -0.638
23.417339  2.596  2.683  13.670  8.278  -0.702  -0.626
23.420340  2.662  2.818  8.274  16.916  -0.702  -0.626
23.423340  2.662  2.818  8.274  16.916  -0.690  -0.614
23.426340  2.720  2.939  7.306  15.102  -0.690  -0.614
23.429340  2.720  2.939  7.306  15.102  -0.678  -0.604
23.432341  2.774  3.027  6.725  10.920  -0.678  -0.604
23.435341  2.774  3.027  6.725  10.920  -0.665  -0.592
23.438339  2.774  3.027  6.725  10.920  -0.665  -0.592
23.441339  2.801  3.026  3.345  -0.043  -0.653  -0.580
23.444340  2.801  3.026  3.345  -0.043  -0.653  -0.580
23.447340  2.820  3.023  2.431  -0.371  -0.640  -0.568
23.450340  2.820  3.023  2.431  -0.371  -0.628  -0.555
23.453341  2.858  3.037  4.680  1.757  -0.628  -0.555
23.456341  2.858  3.037  4.680  1.757  -0.615  -0.543
23.459339  2.858  3.037  4.680  1.757  -0.615  -0.543
23.462341  2.916  3.038  7.260  0.143  -0.603  -0.531
23.465342  2.916  3.038  7.260  0.143  -0.603  -0.531
23.468342  2.929  3.039  1.607  0.032  -0.591  -0.518
23.471342  2.929  3.039  1.607  0.032  -0.591  -0.518
23.474342  2.973  3.073  5.500  4.307  -0.578  -0.506
23.477343  2.973  3.073  5.500  4.307  -0.578  -0.506
23.480345  2.973  3.073  5.500  4.307  -0.566  -0.494
23.483343  3.011  3.135  4.768  7.773  -0.553  -0.482
23.486343  3.011  3.135  4.768  7.773  -0.553  -0.482
23.489344  3.043  3.166  4.000  3.879  -0.541  -0.469
23.492344  3.043  3.166  4.000  3.879  -0.541  -0.469
23.495344  3.050  3.157  0.889  -1.122  -0.528  -0.460
23.498344  3.050  3.157  0.889  -1.122  -0.528  -0.460
23.501345  3.050  3.157  0.889  -1.122  -0.516  -0.448
23.504345  3.052  3.154  0.202  -0.401  -0.516  -0.448
23.508345  3.052  3.154  0.202  -0.401  -0.503  -0.436
23.511345  3.074  3.142  2.777  -1.531  -0.491  -0.423
23.514343  3.074  3.142  2.777  -1.531  -0.491  -0.423
23.517344  3.079  3.139  0.614  -0.339  -0.479  -0.411
23.520344  3.079  3.139  0.614  -0.339  -0.479  -0.411
23.523344  3.079  3.139  0.614  -0.339  -0.466  -0.399
23.526344  3.100  3.104  2.652  -4.439  -0.466  -0.399
23.529345  3.100  3.104  2.652  -4.439  -0.454  -0.387
23.532347  3.102  3.064  0.291  -4.962  -0.454  -0.387
23.535345  3.102  3.064  0.291  -4.962  -0.442  -0.377
23.538345  3.080  3.031  -2.835  -4.151  -0.429  -0.365
